"aaNumber","year","monthYear","sequenceNumber","sequenceStartDate","base","sequenceEquipmentType","uuid","dutyPeriodNumber","flightNumber","departureStationIata","departureStationIcao","departureStationTz","outDateTimeUTC","outDateUTC","outTimeUTC","outDateTimeLCL","outDateLCL","outTimeLCL","arrivalStationIata","arrivalStationIcao","arrivalStationTz","inDateTimeUTC","inDateUTC","inTimeUTC","inDateTimeLCL","inDateLCL","inTimeLCL","fly","legGreater","actualBlock","groundTime","overnightDuration","eqModel","eqNumber","eqType","eqCode","fuelPerformance","departurePerformance","arrivalPerformance","position","delayCode"
"420357","2017  ","MAY 2017  ","4361","5/18/2017","LAX","320","eebde33f-334e-44a6-bf5f-1642eba7f304","1","265","LAX","KLAX","America/Los_Angeles","2017-05-18T16:42:00+00:00","2017-05-18","16:42:00","2017-05-18T09:42:00-07:00","2017-05-18","09:42:00","LIH","PHLI","Pacific/Honolulu","2017-05-18T22:31:00+00:00","2017-05-18","22:31:00","2017-05-18T15:31:00-07:00","2017-05-18","15:31:00","5:49:0","6:13:0","5:49:0","0:0:0","24:29:0","","N852","","75","1200.00","-3","-27","CA",""
"420357","2017  ","MAY 2017  ","4361","5/18/2017","LAX","320","987ff41c-e51d-4462-96b7-5559ca639ea0","2","266","LIH","PHLI","Pacific/Honolulu","2017-05-20T00:23:00+00:00","2017-05-20","00:23:00","2017-05-19T14:23:00-10:00","2017-05-19","14:23:00","LAX","KLAX","America/Los_Angeles","2017-05-20T06:24:00+00:00","2017-05-20","06:24:00","2017-05-19T20:24:00-10:00","2017-05-19","20:24:00","6:1:0","6:1:0","6:1:0","0:0:0","0:0:0","","N863","","75","200.00","-7","17","CA",""
"420357","2017  ","MAY 2017  ","31124","5/26/2017","LAX","320","0abff642-6d39-4e26-90c0-3081495e6c66","1","1641","LAX","KLAX","America/Los_Angeles","2017-05-26T19:40:00+00:00","2017-05-26","19:40:00","2017-05-26T12:40:00-07:00","2017-05-26","12:40:00","DFW","KDFW","America/Chicago","2017-05-26T22:34:00+00:00","2017-05-26","22:34:00","2017-05-26T15:34:00-07:00","2017-05-26","15:34:00","2:54:0","3:14:0","2:54:0","2:40:0","0:0:0","A321","N922","321","77","100.00","4","-16","CA",""
"420357","2017  ","MAY 2017  ","31124","5/26/2017","LAX","320","76f748d9-5617-4db7-9540-cac476a0ec77","1","1693","DFW","KDFW","America/Chicago","2017-05-27T01:14:00+00:00","2017-05-27","01:14:00","2017-05-26T20:14:00-05:00","2017-05-26","20:14:00","LAS","KLAS","America/Los_Angeles","2017-05-27T04:12:00+00:00","2017-05-27","04:12:00","2017-05-26T23:12:00-05:00","2017-05-26","23:12:00","2:58:0","3:5:0","2:58:0","0:0:0","12:8:0","A321","N924","321","77","-200.00","69","62","CA",""
"420357","2017  ","MAY 2017  ","31124","5/26/2017","LAX","320","ff00cdd0-2e10-43ff-bd2d-c87869ea49a4","2","1617","LAS","KLAS","America/Los_Angeles","2017-05-27T17:43:00+00:00","2017-05-27","17:43:00","2017-05-27T10:43:00-07:00","2017-05-27","10:43:00","LAX","KLAX","America/Los_Angeles","2017-05-27T17:43:00+00:00","2017-05-27","17:43:00","2017-05-27T10:43:00-07:00","2017-05-27","10:43:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","","N856","","AA","-100.00","23","-6","DH",""
"420357","2017  ","JUNE 2017  ","31094","6/3/2017","LAX","320","f145d84c-52e5-4bdf-b5ec-7883886e2bf8","1","2055","LAX","KLAX","America/Los_Angeles","2017-06-03T13:08:00+00:00","2017-06-03","13:08:00","2017-06-03T06:08:00-07:00","2017-06-03","06:08:00","CLT","KCLT","America/New_York","2017-06-03T17:56:00+00:00","2017-06-03","17:56:00","2017-06-03T10:56:00-07:00","2017-06-03","10:56:00","4:48:0","4:54:0","4:48:0","0:0:0","16:56:0","A321","N173","321","77","-2300.00","8","2","CA",""
"420357","2017  ","JUNE 2017  ","31094","6/3/2017","LAX","320","af6a7627-cbec-49de-b19b-cab5178c9fd6","2","1993","CLT","KCLT","America/New_York","2017-06-04T11:46:00+00:00","2017-06-04","11:46:00","2017-06-04T07:46:00-04:00","2017-06-04","07:46:00","LAX","KLAX","America/Los_Angeles","2017-06-04T11:46:00+00:00","2017-06-04","11:46:00","2017-06-04T07:46:00-04:00","2017-06-04","07:46:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","A321","N196","321","AA","1000.00","-6","-30","DH",""
"420357","2017  ","JUNE 2017  ","19374","6/9/2017","LAX","320","4b531e04-c7ba-4f03-861a-ba5816bb13cb","1","520","LAX","KLAX","America/Los_Angeles","2017-06-10T07:05:00+00:00","2017-06-10","07:05:00","2017-06-10T00:05:00-07:00","2017-06-10","00:05:00","PHL","KPHL","America/New_York","2017-06-10T12:09:00+00:00","2017-06-10","12:09:00","2017-06-10T05:09:00-07:00","2017-06-10","05:09:00","5:4:0","5:28:0","5:4:0","0:0:0","10:56:0","A321","N568","321","77","600.00","15","-9","CA",""
"420357","2017  ","JUNE 2017  ","19374","6/9/2017","LAX","320","01ce862a-4328-4a87-b92a-8fe16293d5db","1","423","PHL","KPHL","America/New_York","2017-06-11T00:48:00+00:00","2017-06-11","00:48:00","2017-06-10T20:48:00-04:00","2017-06-10","20:48:00","LAX","KLAX","America/Los_Angeles","2017-06-11T06:46:00+00:00","2017-06-11","06:46:00","2017-06-11T02:46:00-04:00","2017-06-11","02:46:00","5:58:0","6:0:0","5:58:0","0:0:0","0:0:0","A321","N169","321","77","-9300.00","13","11","CA",""
"420357","2017  ","JUNE 2017  ","19374","6/16/2017","LAX","320","2f798fb3-d53d-43b1-86cf-5f682b725fca","1","520","LAX","KLAX","America/Los_Angeles","2017-06-17T07:23:00+00:00","2017-06-17","07:23:00","2017-06-17T00:23:00-07:00","2017-06-17","00:23:00","PHL","KPHL","America/New_York","2017-06-17T12:54:00+00:00","2017-06-17","12:54:00","2017-06-17T05:54:00-07:00","2017-06-17","05:54:00","5:31:0","5:31:0","5:31:0","0:0:0","10:11:0","A321","N551","321","77","1000.00","33","36","CA",""
"420357","2017  ","JUNE 2017  ","19374","6/16/2017","LAX","320","9324ea37-324d-4c9c-af5a-f0beacd4fd49","1","423","PHL","KPHL","America/New_York","2017-06-18T02:30:00+00:00","2017-06-18","02:30:00","2017-06-17T22:30:00-04:00","2017-06-17","22:30:00","LAX","KLAX","America/Los_Angeles","2017-06-18T07:53:00+00:00","2017-06-18","07:53:00","2017-06-18T03:53:00-04:00","2017-06-18","03:53:00","5:23:0","6:0:0","5:23:0","0:0:0","0:0:0","A321","N575","321","77","900.00","115","78","CA",""
"420357","2017  ","JULY 2017  ","19396","7/1/2017","LAX","320","4389c5d8-93fd-4f47-b18a-fb1da11b7b54","1","70","LAX","KLAX","America/Los_Angeles","2017-07-01T15:16:00+00:00","2017-07-01","15:16:00","2017-07-01T08:16:00-07:00","2017-07-01","08:16:00","DFW","KDFW","America/Chicago","2017-07-01T18:26:00+00:00","2017-07-01","18:26:00","2017-07-01T11:26:00-07:00","2017-07-01","11:26:00","3:10:0","3:17:0","3:10:0","1:9:0","0:0:0","","N856","","75","500.00","6","-1","CA",""
"420357","2017  ","JULY 2017  ","19396","7/1/2017","LAX","320","43a5a958-5edc-435b-a257-420c016972e9","1","1271","DFW","KDFW","America/Chicago","2017-07-01T19:35:00+00:00","2017-07-01","19:35:00","2017-07-01T14:35:00-05:00","2017-07-01","14:35:00","OKC","KOKC","America/Chicago","2017-07-01T20:33:00+00:00","2017-07-01","20:33:00","2017-07-01T15:33:00-05:00","2017-07-01","15:33:00","0:58:0","0:58:0","0:58:0","0:48:0","0:0:0","A319","N007","319","91","-200.00","","","CA",""
"420357","2017  ","JULY 2017  ","19396","7/1/2017","LAX","320","68a44e64-b6bf-4559-a6c6-e0dcaa161b0d","1","1271","OKC","KOKC","America/Chicago","2017-07-01T21:21:00+00:00","2017-07-01","21:21:00","2017-07-01T16:21:00-05:00","2017-07-01","16:21:00","DFW","KDFW","America/Chicago","2017-07-01T22:20:00+00:00","2017-07-01","22:20:00","2017-07-01T17:20:00-05:00","2017-07-01","17:20:00","0:59:0","1:2:0","0:59:0","2:59:0","0:0:0","A319","N007","319","91","0.00","-6","-9","CA",""
"420357","2017  ","JULY 2017  ","19396","7/1/2017","LAX","320","e8549144-9b88-4c28-8abd-ae6025bd5bfa","1","2429","DFW","KDFW","America/Chicago","2017-07-02T01:19:00+00:00","2017-07-02","01:19:00","2017-07-01T20:19:00-05:00","2017-07-01","20:19:00","SAT","KSAT","America/Chicago","2017-07-02T02:18:00+00:00","2017-07-02","02:18:00","2017-07-01T21:18:00-05:00","2017-07-01","21:18:00","0:59:0","1:5:0","0:59:0","0:0:0","17:42:0","A321","N894","321","76","-200.00","84","78","CA",""
"420357","2017  ","JULY 2017  ","19396","7/1/2017","LAX","320","a0b05eca-83de-4262-9d51-a3a39d5669e8","2","357","SAT","KSAT","America/Chicago","2017-07-02T21:29:00+00:00","2017-07-02","21:29:00","2017-07-02T16:29:00-05:00","2017-07-02","16:29:00","DFW","KDFW","America/Chicago","2017-07-02T22:47:00+00:00","2017-07-02","22:47:00","2017-07-02T17:47:00-05:00","2017-07-02","17:47:00","1:18:0","1:18:0","1:18:0","1:45:0","0:0:0","A321","N986","321","76","-700.00","-1","4","CA",""
"420357","2017  ","JULY 2017  ","19396","7/1/2017","LAX","320","39591b41-48ad-4bfb-a593-a317bd1a7e24","2","2489","DFW","KDFW","America/Chicago","2017-07-03T00:32:00+00:00","2017-07-03","00:32:00","2017-07-02T19:32:00-05:00","2017-07-02","19:32:00","LAX","KLAX","America/Los_Angeles","2017-07-03T03:41:00+00:00","2017-07-03","03:41:00","2017-07-02T22:41:00-05:00","2017-07-02","22:41:00","3:9:0","3:20:0","3:9:0","0:0:0","0:0:0","A321","N900","321","76","700.00","7","-4","CA",""
"420357","2017  ","JULY 2017  ","3067","7/9/2017","LAX","320","043a5b83-77e2-42d2-9d89-52bbc2b4ca13","1","172","LAX","KLAX","America/Los_Angeles","2017-07-09T17:47:00+00:00","2017-07-09","17:47:00","2017-07-09T10:47:00-07:00","2017-07-09","10:47:00","JFK","KJFK","America/New_York","2017-07-09T23:27:00+00:00","2017-07-09","23:27:00","2017-07-09T16:27:00-07:00","2017-07-09","16:27:00","5:40:0","5:52:0","5:40:0","1:49:0","0:0:0","A321","N795","321","80","0.00","17","5","CA",""
"420357","2017  ","JULY 2017  ","3067","7/9/2017","LAX","320","e51db946-d82b-4852-bd5e-23752a528246","1","1105","JFK","KJFK","America/New_York","2017-07-10T01:16:00+00:00","2017-07-10","01:16:00","2017-07-09T21:16:00-04:00","2017-07-09","21:16:00","BOS","KBOS","America/New_York","2017-07-10T02:40:00+00:00","2017-07-10","02:40:00","2017-07-09T22:40:00-04:00","2017-07-09","22:40:00","1:24:0","1:31:0","1:24:0","0:0:0","12:55:0","A321","N797","321","80","200.00","17","10","CA",""
"420357","2017  ","JULY 2017  ","3067","7/9/2017","LAX","320","255a016b-d116-4d96-b4fe-b4f84ba0fd50","2","333","BOS","KBOS","America/New_York","2017-07-10T16:29:00+00:00","2017-07-10","16:29:00","2017-07-10T12:29:00-04:00","2017-07-10","12:29:00","LAX","KLAX","America/Los_Angeles","2017-07-10T16:29:00+00:00","2017-07-10","16:29:00","2017-07-10T12:29:00-04:00","2017-07-10","12:29:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","B737","N3EN","737","AA","0.00","-6","-21","DH",""
"420357","2017  ","JULY 2017  ","3147","7/22/2017","LAX","320","f38f3bb3-7c65-4c07-82b4-785442481574","1","2","LAX","KLAX","America/Los_Angeles","2017-07-22T16:00:00+00:00","2017-07-22","16:00:00","2017-07-22T09:00:00-07:00","2017-07-22","09:00:00","JFK","KJFK","America/New_York","2017-07-22T21:09:00+00:00","2017-07-22","21:09:00","2017-07-22T14:09:00-07:00","2017-07-22","14:09:00","5:9:0","5:47:0","5:9:0","0:0:0","22:21:0","A321","N786","321","80","-300.00","","-38","CA",""
"420357","2017  ","JULY 2017  ","3147","7/22/2017","LAX","320","a2bf48e6-de02-493f-8e2d-d80bca0e0b96","2","133","JFK","KJFK","America/New_York","2017-07-23T20:59:00+00:00","2017-07-23","20:59:00","2017-07-23T16:59:00-04:00","2017-07-23","16:59:00","LAX","KLAX","America/Los_Angeles","2017-07-24T03:44:00+00:00","2017-07-24","03:44:00","2017-07-23T23:44:00-04:00","2017-07-23","23:44:00","6:45:0","6:45:0","6:45:0","0:0:0","0:0:0","A321","N789","321","80","400.00","-1","18","CA",""
"420357","2017  ","JULY 2017  ","31179","7/29/2017","LAX","320","283b543d-4176-474e-8e3f-98a3c2db8be9","1","458","LAX","KLAX","America/Los_Angeles","2017-07-29T23:44:00+00:00","2017-07-29","23:44:00","2017-07-29T16:44:00-07:00","2017-07-29","16:44:00","PHX","KPHX","America/Phoenix","2017-07-29T23:44:00+00:00","2017-07-29","23:44:00","2017-07-29T16:44:00-07:00","2017-07-29","16:44:00","0:0:0","0:0:0","0:0:0","0:30:0","0:0:0","A321","N165","321","AA","-500.00","9","13","DH",""
"420357","2017  ","JULY 2017  ","31179","7/29/2017","LAX","320","c793016c-309d-4cc5-9ac5-606e0e3538c8","1","548","PHX","KPHX","America/Phoenix","2017-07-30T01:49:00+00:00","2017-07-30","01:49:00","2017-07-29T18:49:00-07:00","2017-07-29","18:49:00","MKE","KMKE","America/Chicago","2017-07-30T05:00:00+00:00","2017-07-30","05:00:00","2017-07-29T22:00:00-07:00","2017-07-29","22:00:00","3:11:0","3:19:0","3:11:0","0:0:0","18:50:0","A319","N744","319","92","300.00","9","1","CA",""
"420357","2017  ","JULY 2017  ","31179","7/29/2017","LAX","320","06a67be5-6389-48f7-b475-fd6b992216db","2","596","MKE","KMKE","America/Chicago","2017-07-31T01:20:00+00:00","2017-07-31","01:20:00","2017-07-30T20:20:00-05:00","2017-07-30","20:20:00","PHX","KPHX","America/Phoenix","2017-07-31T05:05:00+00:00","2017-07-31","05:05:00","2017-07-31T00:05:00-05:00","2017-07-31","00:05:00","3:45:0","3:45:0","3:45:0","1:33:0","0:0:0","A319","N747","319","92","1000.00","","5","CA",""
"420357","2017  ","JULY 2017  ","31179","7/29/2017","LAX","320","6fd165fe-0fdd-4e1d-9b13-00dde09f2803","2","2034","PHX","KPHX","America/Phoenix","2017-07-31T06:38:00+00:00","2017-07-31","06:38:00","2017-07-30T23:38:00-07:00","2017-07-30","23:38:00","LAX","KLAX","America/Los_Angeles","2017-07-31T06:38:00+00:00","2017-07-31","06:38:00","2017-07-30T23:38:00-07:00","2017-07-30","23:38:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","A321","N545","321","AA","500.00","28","8","DH",""
"420357","2017  ","AUGUST 2017  ","19243","8/4/2017","LAX","320","68392977-5e87-4d1f-ab34-be5cdfa1543e","1","1852","LAX","KLAX","America/Los_Angeles","2017-08-04T07:21:00+00:00","2017-08-04","07:21:00","2017-08-04T00:21:00-07:00","2017-08-04","00:21:00","CLT","KCLT","America/New_York","2017-08-04T12:04:00+00:00","2017-08-04","12:04:00","2017-08-04T05:04:00-07:00","2017-08-04","05:04:00","4:43:0","4:56:0","4:43:0","0:0:0","11:6:0","A321","N187","321","77","500.00","-4","-17","CA",""
"420357","2017  ","AUGUST 2017  ","19243","8/4/2017","LAX","320","114bf464-3aba-4174-8491-c1c4e3e47929","1","1975","CLT","KCLT","America/New_York","2017-08-05T01:13:00+00:00","2017-08-05","01:13:00","2017-08-04T21:13:00-04:00","2017-08-04","21:13:00","LAX","KLAX","America/Los_Angeles","2017-08-05T06:37:00+00:00","2017-08-05","06:37:00","2017-08-05T02:37:00-04:00","2017-08-05","02:37:00","5:24:0","5:24:0","5:24:0","0:0:0","0:0:0","A321","N183","321","77","600.00","33","40","CA",""
"420357","2017  ","AUGUST 2017  ","19435","8/6/2017","LAX","320","1970d400-28c0-47fa-b593-d16c79c4b334","1","1517","LAX","KLAX","America/Los_Angeles","2017-08-07T03:33:00+00:00","2017-08-07","03:33:00","2017-08-06T20:33:00-07:00","2017-08-06","20:33:00","PHX","KPHX","America/Phoenix","2017-08-07T04:49:00+00:00","2017-08-07","04:49:00","2017-08-06T21:49:00-07:00","2017-08-06","21:49:00","1:16:0","1:28:0","1:16:0","2:24:0","0:0:0","A321","N998","321","76","","","","CA",""
"420357","2017  ","AUGUST 2017  ","19435","8/6/2017","LAX","320","f16bc6a7-3de5-4ffb-80f7-03005e3775ff","2","774","PHX","KPHX","America/Phoenix","2017-08-07T07:13:00+00:00","2017-08-07","07:13:00","2017-08-07T00:13:00-07:00","2017-08-07","00:13:00","ATL","KATL","America/New_York","2017-08-07T10:51:00+00:00","2017-08-07","10:51:00","2017-08-07T03:51:00-07:00","2017-08-07","03:51:00","3:38:0","3:39:0","3:38:0","0:0:0","11:22:0","A320","N649","320","29","","","","CA",""
"420357","2017  ","AUGUST 2017  ","19435","8/6/2017","LAX","320","e39081b8-d8e9-4d23-a6ea-d19c625be527","2","1249","ATL","KATL","America/New_York","2017-08-08T00:31:00+00:00","2017-08-08","00:31:00","2017-08-07T20:31:00-04:00","2017-08-07","20:31:00","LAX","KLAX","America/Los_Angeles","2017-08-08T05:17:00+00:00","2017-08-08","05:17:00","2017-08-08T01:17:00-04:00","2017-08-08","01:17:00","4:46:0","4:55:0","4:46:0","0:0:0","0:0:0","A321","N934","321","76","200.00","48","39","CA",""
"420357","2017  ","AUGUST 2017  ","19322","8/11/2017","LAX","320","0a011186-81e7-4238-a0ae-2909fa5ea883","1","1133","LAX","KLAX","America/Los_Angeles","2017-08-11T18:32:00+00:00","2017-08-11","18:32:00","2017-08-11T11:32:00-07:00","2017-08-11","11:32:00","LAS","KLAS","America/Los_Angeles","2017-08-11T19:56:00+00:00","2017-08-11","19:56:00","2017-08-11T12:56:00-07:00","2017-08-11","12:56:00","1:24:0","1:24:0","1:24:0","0:50:0","0:0:0","A321","N900","321","76","400.00","2","9","CA",""
"420357","2017  ","AUGUST 2017  ","19322","8/11/2017","LAX","320","8e92df21-f1e9-4a3c-bca3-385e8c9436fa","1","1133","LAS","KLAS","America/Los_Angeles","2017-08-11T20:46:00+00:00","2017-08-11","20:46:00","2017-08-11T13:46:00-07:00","2017-08-11","13:46:00","LAX","KLAX","America/Los_Angeles","2017-08-11T22:07:00+00:00","2017-08-11","22:07:00","2017-08-11T15:07:00-07:00","2017-08-11","15:07:00","1:21:0","1:24:0","1:21:0","1:48:0","0:0:0","A321","N900","321","76","100.00","5","2","CA",""
"420357","2017  ","AUGUST 2017  ","19322","8/11/2017","LAX","320","b41d8317-96e0-4e01-9d93-8ffe551ced5b","1","803","LAX","KLAX","America/Los_Angeles","2017-08-11T23:55:00+00:00","2017-08-11","23:55:00","2017-08-11T16:55:00-07:00","2017-08-11","16:55:00","STL","KSTL","America/Chicago","2017-08-12T03:17:00+00:00","2017-08-12","03:17:00","2017-08-11T20:17:00-07:00","2017-08-11","20:17:00","3:22:0","3:39:0","3:22:0","0:0:0","18:13:0","A319","N742","319","92","-600.00","","-17","CA",""
"420357","2017  ","AUGUST 2017  ","19322","8/11/2017","LAX","320","bc6d6c9c-7ab9-497f-8459-c75e677c4456","2","2700","STL","KSTL","America/Chicago","2017-08-12T22:51:00+00:00","2017-08-12","22:51:00","2017-08-12T17:51:00-05:00","2017-08-12","17:51:00","MIA","KMIA","America/New_York","2017-08-13T01:39:00+00:00","2017-08-13","01:39:00","2017-08-12T20:39:00-05:00","2017-08-12","20:39:00","2:48:0","2:48:0","2:48:0","0:0:0","11:41:0","A319","N009","319","91","-1100.00","-9","-9","CA",""
"420357","2017  ","AUGUST 2017  ","19322","8/11/2017","LAX","320","1d97129a-f7ea-4e6f-a9bb-ec549c8d8b63","3","2444","MIA","KMIA","America/New_York","2017-08-13T15:48:00+00:00","2017-08-13","15:48:00","2017-08-13T11:48:00-04:00","2017-08-13","11:48:00","DEN","KDEN","America/Denver","2017-08-13T19:51:00+00:00","2017-08-13","19:51:00","2017-08-13T15:51:00-04:00","2017-08-13","15:51:00","4:3:0","4:22:0","4:3:0","0:32:0","0:0:0","A319","N013","319","91","-600.00","58","39","CA",""
"420357","2017  ","AUGUST 2017  ","19322","8/11/2017","LAX","320","4aab1c4d-5cbc-47c9-9cf9-f2006c421812","3","1667","DEN","KDEN","America/Denver","2017-08-13T20:23:00+00:00","2017-08-13","20:23:00","2017-08-13T14:23:00-06:00","2017-08-13","14:23:00","LAX","KLAX","America/Los_Angeles","2017-08-13T22:48:00+00:00","2017-08-13","22:48:00","2017-08-13T16:48:00-06:00","2017-08-13","16:48:00","2:25:0","2:38:0","2:25:0","0:0:0","0:0:0","A319","N803","319","92","200.00","-2","-15","CA",""
"420357","2017  ","AUGUST 2017  ","19373","8/18/2017","LAX","320","28a1b3f7-6b3d-4310-a0d3-917dd10bd0a6","1","472","LAX","KLAX","America/Los_Angeles","2017-08-19T04:26:00+00:00","2017-08-19","04:26:00","2017-08-18T21:26:00-07:00","2017-08-18","21:26:00","MCO","KMCO","America/New_York","2017-08-19T09:07:00+00:00","2017-08-19","09:07:00","2017-08-19T02:07:00-07:00","2017-08-19","02:07:00","4:41:0","5:1:0","4:41:0","0:0:0","10:58:0","A321","N563","321","77","900.00","16","-4","CA",""
"420357","2017  ","AUGUST 2017  ","19373","8/18/2017","LAX","320","22d0e911-44ee-4800-8472-7514bc4b67ed","2","2433","MCO","KMCO","America/New_York","2017-08-19T21:48:00+00:00","2017-08-19","21:48:00","2017-08-19T17:48:00-04:00","2017-08-19","17:48:00","DFW","KDFW","America/Chicago","2017-08-20T00:22:00+00:00","2017-08-20","00:22:00","2017-08-19T20:22:00-04:00","2017-08-19","20:22:00","2:34:0","2:50:0","2:34:0","1:20:0","0:0:0","A321","N908","321","76","400.00","13","-3","CA",""
"420357","2017  ","AUGUST 2017  ","19373","8/18/2017","LAX","320","7308b63f-de94-40de-a0e1-91241c12d814","2","409","DFW","KDFW","America/Chicago","2017-08-20T01:42:00+00:00","2017-08-20","01:42:00","2017-08-19T20:42:00-05:00","2017-08-19","20:42:00","CLT","KCLT","America/New_York","2017-08-20T04:03:00+00:00","2017-08-20","04:03:00","2017-08-19T23:03:00-05:00","2017-08-19","23:03:00","2:21:0","2:27:0","2:21:0","0:0:0","16:18:0","A321","N925","321","77","100.00","12","6","CA",""
"420357","2017  ","AUGUST 2017  ","19373","8/18/2017","LAX","320","52723f9e-d972-48cf-8e94-8e216523eeed","3","1637","CLT","KCLT","America/New_York","2017-08-20T22:06:00+00:00","2017-08-20","22:06:00","2017-08-20T18:06:00-04:00","2017-08-20","18:06:00","LAX","KLAX","America/Los_Angeles","2017-08-21T03:11:00+00:00","2017-08-21","03:11:00","2017-08-20T23:11:00-04:00","2017-08-20","23:11:00","5:20:0","5:20:0","5:5:0","0:0:0","0:0:0","A321","N572","321","77","1000.00","15","7","CA","ATC15"
"420357","2017  ","AUGUST 2017  ","19773","8/26/2017","LAX","320","530d67f9-b3f6-4092-b90b-73e627828a48","1","1024","LAX","KLAX","America/Los_Angeles","2017-08-26T19:37:00+00:00","2017-08-26","19:37:00","2017-08-26T12:37:00-07:00","2017-08-26","12:37:00","MIA","KMIA","America/New_York","2017-08-27T00:42:00+00:00","2017-08-27","00:42:00","2017-08-26T17:42:00-07:00","2017-08-26","17:42:00","5:5:0","5:10:0","5:5:0","2:12:0","0:0:0","A321","N880","321","76","300.00","-3","-8","CA",""
"420357","2017  ","AUGUST 2017  ","19773","8/26/2017","LAX","320","4aaec372-8f81-4f69-a266-a23ef6668523","1","39","MIA","KMIA","America/New_York","2017-08-27T02:54:00+00:00","2017-08-27","02:54:00","2017-08-26T22:54:00-04:00","2017-08-26","22:54:00","MCO","KMCO","America/New_York","2017-08-27T02:54:00+00:00","2017-08-27","02:54:00","2017-08-26T22:54:00-04:00","2017-08-26","22:54:00","0:0:0","0:0:0","0:0:0","0:0:0","16:12:0","B737","N3FP","737","AA","-700.00","-1","-6","DH",""
"420357","2017  ","AUGUST 2017  ","19773","8/26/2017","LAX","320","930c7fb8-969b-4e5b-81ac-7e9d316688cd","2","2433","MCO","KMCO","America/New_York","2017-08-28T01:12:00+00:00","2017-08-28","01:12:00","2017-08-27T21:12:00-04:00","2017-08-27","21:12:00","DFW","KDFW","America/Chicago","2017-08-28T03:49:00+00:00","2017-08-28","03:49:00","2017-08-27T23:49:00-04:00","2017-08-27","23:49:00","2:37:0","2:52:0","2:37:0","0:0:0","17:56:0","A321","N875","321","76","-300.00","217","202","CA",""
"420357","2017  ","AUGUST 2017  ","19773","8/26/2017","LAX","320","2c999ab1-98ff-42bf-9e1a-6e5afadc4666","3","2463","DFW","KDFW","America/Chicago","2017-08-28T22:43:00+00:00","2017-08-28","22:43:00","2017-08-28T17:43:00-05:00","2017-08-28","17:43:00","LAX","KLAX","America/Los_Angeles","2017-08-28T22:43:00+00:00","2017-08-28","22:43:00","2017-08-28T17:43:00-05:00","2017-08-28","17:43:00","0:0:0","0:0:0","0:0:0","0:0:0","0:0:0","B787","N8LJ","787","AA","2400.00","-2","-19","DH",""
